Wall time,Step,Value
1695686250.1878846,277,-45.277042388916016
1695686253.904066,278,30.461898803710938
1695686257.5231931,279,97.97734069824219
1695686261.4392402,280,199.5018310546875
1695686265.022767,281,5.329599380493164
1695686268.740702,282,-85.93649291992188
1695686272.9289844,283,-84.10653686523438
1695686278.998674,284,-95.54071807861328
1695686283.143896,285,-74.71685028076172
1695686288.2089942,286,43.62876892089844
1695686292.2132344,287,-112.45346069335938
1695686297.3256855,288,38.08582305908203
1695686301.013848,289,-135.94903564453125
1695686304.4638426,290,-96.95066833496094
1695686308.462585,291,-247.3759765625
1695686312.3447084,292,-73.83757019042969
1695686317.2888315,293,-56.36362838745117
1695686321.2130039,294,-223.98123168945312
1695686326.0892272,295,103.66790008544922
1695686329.9968536,296,-68.53353118896484
1695686334.4749784,297,-149.09701538085938
1695686338.3724923,298,-115.70869445800781
1695686342.124408,299,-222.99671936035156
