Wall time,Step,Value
1695705411.1551692,278,624266.0
1695705418.9671047,279,626816.0
1695705423.2094219,280,628984.0
1695705430.7436888,281,631422.0
1695705437.8778064,282,633553.0
1695705444.703747,283,636243.0
1695705449.0438693,284,638264.0
1695705457.1790853,285,640586.0
1695705462.6710758,286,642828.0
1695705468.899128,287,645233.0
1695705475.3710268,288,647235.0
1695705484.0263066,289,650003.0
1695705491.6428795,290,652057.0
1695705500.0691657,291,654353.0
1695705507.0373418,292,656671.0
1695705515.8096588,293,659236.0
1695705525.7290606,294,662053.0
1695705535.3264115,295,665021.0
1695705544.510837,296,667461.0
1695705556.2825344,297,670449.0
1695705566.938285,298,672959.0
1695705575.0391536,299,675010.0
